Participant,Window,Start,Total_time_s,Pct_area1,Pct_area2,Pct_middle
P4,window_1189,35640,29.99785450001061,100.0,0.0,0.0
P4,window_1190,35670,30.02241489998996,73.93366847380192,24.961022039588652,1.1053094866094288
P4,window_1191,35700,29.997290200009942,46.72076646446589,50.445935613192276,2.833297922341834
P4,window_1192,35730,29.99682849998772,48.20455902531754,49.37588152022022,2.419559454462237
P4,window_1193,35760,29.967450600013137,6.674473003021333,89.2977759677062,4.027751029272465
P4,window_1194,35790,30.026691899999975,49.7909651511702,33.50626080787751,16.702774040952296
P4,window_1195,35820,29.998439399987458,52.28738198967317,32.49770986413402,15.214908146192805
P4,window_1196,35850,29.99469960001111,99.017553754705,0.0,0.9824462452949887
P4,window_1197,35880,30.001278200000524,99.29343943751878,0.5010146534390744,0.2055459090421418
P4,window_1198,35910,29.994494599997996,100.0,0.0,0.0
P4,window_1199,35940,29.995809599995614,97.97136664045827,0.0,2.0286333595417334
P4,window_1200,35970,30.025911699995397,53.92683679942443,44.23692153864445,1.8362416619311193
P4,window_1201,36000,29.99945530000329,13.78031120445543,85.91870099723744,0.3009877983071282
P4,window_1202,36030,24.88868449999392,21.485646619863292,78.3944245827676,0.11992879736911412
P4,window_1203,36060,34.64772120000422,37.3999722094869,50.915967599073085,11.68406019144002
P4,window_1204,36090,30.451987800002097,31.154142915952555,31.136470506574373,37.70938657747307
P4,window_1205,36120,29.999874699994923,37.68967808392713,32.17217137245162,30.13815054362125
P4,window_1206,36150,29.996808100000024,98.17453477656738,1.40994768040226,0.41551754303035016
P4,window_1207,36180,29.99464390000701,100.0,0.0,0.0
P4,window_1208,36210,29.81343819999695,97.17879838492988,1.7208786741169784,1.1003229409531434
P4,window_1209,36240,30.11971099999547,74.23440981885882,14.756160509061063,11.009429672080117
P4,window_1210,36270,30.08426660001278,13.672795334060893,77.80192687155424,8.525277794384861
P4,window_1211,36300,30.00233939999342,22.559292826376257,62.35493056265031,15.085776610973431
P4,window_1212,36330,29.99411710000038,23.361886521290558,54.061999044488076,22.57611443422137
P4,window_1213,36360,29.99773139999807,92.86281195251837,6.536099926514284,0.6010881209673407
P4,window_1214,36390,29.96701289999485,100.0,0.0,0.0
P4,window_1215,36420,30.026966400012373,93.67866312324098,0.0,6.321336876759017
P4,window_1216,36450,29.997769899994136,99.11890016861716,0.6789921406951261,0.20210769068772003
P4,window_1217,36480,29.99477160000801,100.0,0.0,0.0
P4,window_1218,36510,29.997461999997498,20.302036552329547,66.24205307753789,13.455910370132559
P4,window_1219,36540,30.02541359999776,46.97470478812901,49.08433967420548,3.940955537665516
P4,window_1220,36570,29.999755400002,99.40079878117395,0.0,0.5992012188260478
P4,window_1221,36600,29.996761199995877,100.0,0.0,0.0
