Participant,Timestamp,X,Y
P5,106976608.757,1215.71883762156,650.489551158775
P5,106976638.8991,1216.15480495928,651.312052594857
P5,106976668.658,1211.56494026714,646.211005140744
P5,106976699.2956,1218.5165705329,644.83178169194
P5,106976729.4421,1225.10377557071,647.101979682435
P5,106976760.5725,1227.88048818498,646.534298676502
P5,106976789.5805,1225.1711375972,635.583261271209
P5,106976819.8742,1225.33094696321,638.449921764546
P5,106976849.9665,1231.40167375709,638.253807642071
P5,106976880.4028,1235.17273645862,639.393844674734
P5,106976910.6714,1073.62878296163,580.443259129169
P5,106976940.9971,1013.62912607354,563.038959022243
P5,106976971.1687,1018.08599788831,560.473693723593
P5,106977001.3796,1014.18425119946,559.511860435636
P5,106977031.6981,1015.50562414712,559.084313241234
P5,106977061.6802,1011.83487124154,558.542148162857
P5,106977091.991,1004.39752033833,553.296539060531
P5,106977121.834,988.048503614242,545.409996294175
P5,106977152.2976,985.655810504254,543.418041535831
P5,106977182.5734,984.75120795357,541.645499864092
P5,106977212.8405,984.029332454111,542.174530878635
P5,106977242.8005,981.857146109664,542.081959365582
P5,106977272.9695,982.569343086145,538.382650882742
